  Session log : spot_check_logs\log3.txt  (started 2026-06-01 14:03:34)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:10:41  MSTR    bid=$148.51
  [RAW TICK] 14:10:41  NVDA    bid=$920.76
  [RAW TICK] 14:10:41  COIN    bid=$149.36
  [RAW TICK] 14:10:41  AAPL    bid=$243.94
  [RAW TICK] 14:10:41  NVDA    bid=$920.8
  [RAW TICK] 14:10:41  TSLA    bid=$301.74
  [RAW TICK] 14:10:41  MSTR    bid=$148.52
  [RAW TICK] 14:10:41  COIN    bid=$149.6
  [RAW TICK] 14:10:41  MSTR    bid=$148.27
  [RAW TICK] 14:10:41  COIN    bid=$149.71
  [RAW TICK] 14:10:41  TSLA    bid=$301.59
  [RAW TICK] 14:10:41  COIN    bid=$149.78
  [RAW TICK] 14:10:41  COIN    bid=$149.62
  [RAW TICK] 14:10:41  NVDA    bid=$920.54
  [RAW TICK] 14:10:41  NVDA    bid=$920.27
  [RAW TICK] 14:10:41  TSLA    bid=$301.49
  [RAW TICK] 14:10:41  COIN    bid=$149.55
  [RAW TICK] 14:10:41  TSLA    bid=$301.39
  [RAW TICK] 14:10:42  NVDA    bid=$920.16
  [RAW TICK] 14:10:42  AAPL    bid=$243.86
  [RAW TICK] 14:10:42  NVDA    bid=$920.18
  [RAW TICK] 14:10:42  TSLA    bid=$301.31
  [RAW TICK] 14:10:42  AAPL    bid=$243.72
  [RAW TICK] 14:10:42  MSTR    bid=$148.22
  [RAW TICK] 14:10:42  NVDA    bid=$920.27
  [RAW TICK] 14:10:42  MSTR    bid=$148.22
  [RAW TICK] 14:10:42  AAPL    bid=$243.92
  [RAW TICK] 14:10:42  NVDA    bid=$920.47
  [RAW TICK] 14:10:42  MSTR    bid=$148.16
  [RAW TICK] 14:10:42  AAPL    bid=$244.23
  [RAW TICK] 14:10:42  COIN    bid=$149.45
  [RAW TICK] 14:10:42  NVDA    bid=$920.49
  [RAW TICK] 14:10:42  COIN    bid=$149.37
  [RAW TICK] 14:10:42  MSTR    bid=$148.04
  [RAW TICK] 14:10:42  AAPL    bid=$244.24
  [RAW TICK] 14:10:42  AAPL    bid=$244.39
  [RAW TICK] 14:10:42  TSLA    bid=$301.48
  [RAW TICK] 14:10:42  NVDA    bid=$920.51
  [RAW TICK] 14:10:42  MSTR    bid=$147.96
  [RAW TICK] 14:10:42  NVDA    bid=$920.6
  [RAW TICK] 14:10:42  TSLA    bid=$301.66
  [RAW TICK] 14:10:42  NVDA    bid=$920.57
  [RAW TICK] 14:10:43  NVDA    bid=$920.63
  [RAW TICK] 14:10:43  AAPL    bid=$244.65
  [RAW TICK] 14:10:43  NVDA    bid=$920.68
  [RAW TICK] 14:10:43  AAPL    bid=$244.8
  [RAW TICK] 14:10:43  COIN    bid=$149.6
  [RAW TICK] 14:10:43  MSTR    bid=$147.96
  [RAW TICK] 14:10:43  TSLA    bid=$301.62
  [RAW TICK] 14:10:43  COIN    bid=$149.57
  [RAW TICK] 14:10:43  NVDA    bid=$920.72
  [RAW TICK] 14:10:43  MSTR    bid=$148.01
  [RAW TICK] 14:10:43  AAPL    bid=$245.16
  [RAW TICK] 14:10:43  MSTR    bid=$147.89
  [RAW TICK] 14:10:43  AAPL    bid=$245.28
  [RAW TICK] 14:10:43  AAPL    bid=$245.55
  [RAW TICK] 14:10:43  COIN    bid=$149.34
  [RAW TICK] 14:10:43  TSLA    bid=$301.65
  [RAW TICK] 14:10:43  TSLA    bid=$301.53
  [RAW TICK] 14:10:43  AAPL    bid=$245.63
  [RAW TICK] 14:10:43  NVDA    bid=$920.68
  [RAW TICK] 14:10:43  AAPL    bid=$245.69
  [RAW TICK] 14:10:43  MSTR    bid=$147.79
  [RAW TICK] 14:10:43  AAPL    bid=$245.63
  [RAW TICK] 14:10:43  AAPL    bid=$245.37
  [RAW TICK] 14:10:43  NVDA    bid=$920.69
  [RAW TICK] 14:10:44  AAPL    bid=$245.46
  [RAW TICK] 14:10:44  NVDA    bid=$920.78
  [RAW TICK] 14:10:44  TSLA    bid=$301.54
  [RAW TICK] 14:10:44  COIN    bid=$149.37
  [RAW TICK] 14:10:44  MSTR    bid=$147.8
  [RAW TICK] 14:10:44  MSTR    bid=$147.73
  [RAW TICK] 14:10:44  AAPL    bid=$245.67
  [RAW TICK] 14:10:44  MSTR    bid=$147.84
  [RAW TICK] 14:10:44  NVDA    bid=$920.88
  [RAW TICK] 14:10:44  COIN    bid=$149.13
  [RAW TICK] 14:10:44  COIN    bid=$149.02
  [RAW TICK] 14:10:44  MSTR    bid=$147.81
  [RAW TICK] 14:10:44  COIN    bid=$149.17
  [RAW TICK] 14:10:44  MSTR    bid=$147.59
  [RAW TICK] 14:10:44  NVDA    bid=$920.98
  [RAW TICK] 14:10:44  TSLA    bid=$301.38
  [RAW TICK] 14:10:44  COIN    bid=$149.1
  [RAW TICK] 14:10:44  MSTR    bid=$147.48
  [RAW TICK] 14:10:44  AAPL    bid=$245.62
  [RAW TICK] 14:10:44  NVDA    bid=$920.78
  [RAW TICK] 14:10:44  MSTR    bid=$147.34
  [RAW TICK] 14:10:44  NVDA    bid=$920.8
  [RAW TICK] 14:10:44  TSLA    bid=$301.36
  [RAW TICK] 14:10:45  NVDA    bid=$920.67
  [RAW TICK] 14:10:45  COIN    bid=$149.05
  [RAW TICK] 14:10:45  NVDA    bid=$920.72
  [RAW TICK] 14:10:45  MSTR    bid=$147.46
  [RAW TICK] 14:10:45  COIN    bid=$148.95
  [RAW TICK] 14:10:45  NVDA    bid=$920.98
  [RAW TICK] 14:10:45  NVDA    bid=$921.07
  [RAW TICK] 14:10:45  AAPL    bid=$245.76
  [RAW TICK] 14:10:45  MSTR    bid=$147.33
  [RAW TICK] 14:10:45  NVDA    bid=$921.07
  [RAW TICK] 14:10:45  NVDA    bid=$921.0
  [RAW TICK] 14:10:45  COIN    bid=$148.85
  [RAW TICK] 14:10:45  COIN    bid=$148.85
  [RAW TICK] 14:10:45  COIN    bid=$148.65
  [RAW TICK] 14:10:45  COIN    bid=$148.87
  [RAW TICK] 14:10:45  MSTR    bid=$147.31
  [RAW TICK] 14:10:45  MSTR    bid=$147.12
  [RAW TICK] 14:10:45  AAPL    bid=$245.84
  [RAW TICK] 14:10:45  NVDA    bid=$920.73
  [RAW TICK] 14:10:45  AAPL    bid=$246.09
  [RAW TICK] 14:10:45  TSLA    bid=$301.65
  [RAW TICK] 14:10:45  COIN    bid=$148.93
  [RAW TICK] 14:10:45  MSTR    bid=$147.09
  [RAW TICK] 14:10:45  AAPL    bid=$246.11
  [RAW TICK] 14:10:46  NVDA    bid=$920.4
  [RAW TICK] 14:10:46  TSLA    bid=$301.72
  [RAW TICK] 14:10:46  NVDA    bid=$920.27
  [RAW TICK] 14:10:46  COIN    bid=$148.93
  [RAW TICK] 14:10:46  COIN    bid=$149.02
  [RAW TICK] 14:10:46  TSLA    bid=$301.62
  [RAW TICK] 14:10:46  TSLA    bid=$301.53
  [RAW TICK] 14:10:46  AAPL    bid=$246.11
  [RAW TICK] 14:10:46  COIN    bid=$148.91
  [RAW TICK] 14:10:46  TSLA    bid=$301.59
  [RAW TICK] 14:10:46  AAPL    bid=$246.2
  [RAW TICK] 14:10:46  COIN    bid=$148.89
  [RAW TICK] 14:10:46  MSTR    bid=$147.09
  [RAW TICK] 14:10:46  COIN    bid=$148.74
  [RAW TICK] 14:10:46  NVDA    bid=$920.35
  [RAW TICK] 14:10:46  COIN    bid=$148.77
  [RAW TICK] 14:10:46  TSLA    bid=$301.43
  [RAW TICK] 14:10:46  TSLA    bid=$301.37
  [RAW TICK] 14:10:46  MSTR    bid=$148.18
  [RAW TICK] 14:10:46  AAPL    bid=$247.2
  [RAW TICK] 14:10:46  TSLA    bid=$301.56
  [RAW TICK] 14:10:46  AAPL    bid=$247.03
  [RAW TICK] 14:10:46  NVDA    bid=$920.32
  [RAW TICK] 14:10:46  TSLA    bid=$301.57
  [RAW TICK] 14:10:47  TSLA    bid=$301.34
  [RAW TICK] 14:10:47  TSLA    bid=$301.27
  [RAW TICK] 14:10:47  TSLA    bid=$301.35
  [RAW TICK] 14:10:47  COIN    bid=$148.76
  [RAW TICK] 14:10:47  MSTR    bid=$148.16
  [RAW TICK] 14:10:47  AAPL    bid=$247.0
  [RAW TICK] 14:10:47  AAPL    bid=$246.82
  [RAW TICK] 14:10:47  NVDA    bid=$920.12
  [RAW TICK] 14:10:47  TSLA    bid=$301.24
  [RAW TICK] 14:10:47  TSLA    bid=$301.36
  [RAW TICK] 14:10:47  TSLA    bid=$301.33
  [RAW TICK] 14:10:47  COIN    bid=$148.81
  [RAW TICK] 14:10:47  MSTR    bid=$148.25
  [RAW TICK] 14:10:47  AAPL    bid=$246.46
  [RAW TICK] 14:10:47  AAPL    bid=$246.53
  [RAW TICK] 14:10:47  NVDA    bid=$919.98
  [RAW TICK] 14:10:47  NVDA    bid=$920.2
  [RAW TICK] 14:10:47  NVDA    bid=$920.32
  [RAW TICK] 14:10:47  AAPL    bid=$246.35
  [RAW TICK] 14:10:47  MSTR    bid=$148.43
  [RAW TICK] 14:10:47  TSLA    bid=$301.37
  [RAW TICK] 14:10:47  TSLA    bid=$301.36
  [RAW TICK] 14:10:47  COIN    bid=$148.65
  [RAW TICK] 14:10:47  COIN    bid=$148.55
  [RAW TICK] 14:10:48  NVDA    bid=$920.36
  [RAW TICK] 14:10:48  AAPL    bid=$246.57
  [RAW TICK] 14:10:48  AAPL    bid=$246.66
  [RAW TICK] 14:10:48  NVDA    bid=$920.53
  [RAW TICK] 14:10:48  TSLA    bid=$301.41
  [RAW TICK] 14:10:48  MSTR    bid=$148.25
  [RAW TICK] 14:10:48  AAPL    bid=$246.79
  [RAW TICK] 14:10:48  NVDA    bid=$920.64
  [RAW TICK] 14:10:48  AAPL    bid=$246.98
  [RAW TICK] 14:10:48  TSLA    bid=$301.51
  [RAW TICK] 14:10:48  NVDA    bid=$920.6
  [RAW TICK] 14:10:48  NVDA    bid=$920.65
  [RAW TICK] 14:10:48  COIN    bid=$148.58
  [RAW TICK] 14:10:48  AAPL    bid=$247.85
  [RAW TICK] 14:10:48  COIN    bid=$148.39
  [RAW TICK] 14:10:48  TSLA    bid=$301.57
  [RAW TICK] 14:10:48  TSLA    bid=$301.82
  [RAW TICK] 14:10:48  NVDA    bid=$920.89
  [RAW TICK] 14:10:48  TSLA    bid=$301.92

  [THRESHOLD TRIP] TSLA  bid=$301.92  band=$301.83  (mean=301.50, sigma=0.1629, breach=2.56σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:10:49  COIN    bid=$148.6
  [RAW TICK] 14:10:49  MSTR    bid=$148.41
  [RAW TICK] 14:10:49  MSTR    bid=$148.26
  [RAW TICK] 14:10:49  COIN    bid=$148.52
  [RAW TICK] 14:10:49  NVDA    bid=$920.82
  [RAW TICK] 14:10:49  MSTR    bid=$148.37
  [RAW TICK] 14:10:49  COIN    bid=$148.32
  [RAW TICK] 14:10:49  NVDA    bid=$921.75

  [THRESHOLD TRIP] NVDA  bid=$921.75  band=$921.38  (mean=920.67, sigma=0.3549, breach=3.05σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:10:49  COIN    bid=$148.22
  [RAW TICK] 14:10:49  NVDA    bid=$921.59
  [RAW TICK] 14:10:49  MSTR    bid=$148.42
  [RAW TICK] 14:10:49  AAPL    bid=$247.9
  [RAW TICK] 14:10:49  NVDA    bid=$921.53
  [RAW TICK] 14:10:49  COIN    bid=$148.19
  [RAW TICK] 14:10:49  NVDA    bid=$921.83
  [RAW TICK] 14:10:49  AAPL    bid=$247.63
  [RAW TICK] 14:10:49  TSLA    bid=$302.07
  [RAW TICK] 14:10:49  COIN    bid=$148.08
  [RAW TICK] 14:10:50  TSLA    bid=$302.05
  [RAW TICK] 14:10:50  COIN    bid=$148.17
  [RAW TICK] 14:10:50  NVDA    bid=$921.78
  [RAW TICK] 14:10:50  COIN    bid=$148.29
  [RAW TICK] 14:10:50  AAPL    bid=$247.81
  [RAW TICK] 14:10:50  AAPL    bid=$247.65
  [RAW TICK] 14:10:50  COIN    bid=$148.23
  [RAW TICK] 14:10:50  MSTR    bid=$148.57
  [RAW TICK] 14:10:50  TSLA    bid=$301.94
  [RAW TICK] 14:10:50  AAPL    bid=$247.39
  [RAW TICK] 14:10:50  TSLA    bid=$301.98
  [RAW TICK] 14:10:50  NVDA    bid=$921.85
  [RAW TICK] 14:10:50  COIN    bid=$148.28
  [RAW TICK] 14:10:50  TSLA    bid=$301.99
  [RAW TICK] 14:10:50  TSLA    bid=$302.03
  [RAW TICK] 14:10:50  MSTR    bid=$148.58
  [RAW TICK] 14:10:50  NVDA    bid=$921.96
  [RAW TICK] 14:10:50  COIN    bid=$148.19
  [RAW TICK] 14:10:50  TSLA    bid=$302.24
  [RAW TICK] 14:10:50  TSLA    bid=$302.01
  [RAW TICK] 14:10:50  MSTR    bid=$148.64
  [RAW TICK] 14:10:50  COIN    bid=$148.04
  [RAW TICK] 14:10:50  NVDA    bid=$921.89
  [RAW TICK] 14:10:50  TSLA    bid=$301.9
  [RAW TICK] 14:10:51  TSLA    bid=$302.03
  [RAW TICK] 14:10:51  AAPL    bid=$247.31
  [RAW TICK] 14:10:51  TSLA    bid=$301.96
  [RAW TICK] 14:10:51  COIN    bid=$147.44
  [RAW TICK] 14:10:51  COIN    bid=$147.47
  [RAW TICK] 14:10:51  TSLA    bid=$301.97
  [RAW TICK] 14:10:51  COIN    bid=$147.79
  [RAW TICK] 14:10:51  MSTR    bid=$148.7
  [RAW TICK] 14:10:51  MSTR    bid=$148.53
  [RAW TICK] 14:10:51  TSLA    bid=$301.87
  [RAW TICK] 14:10:51  AAPL    bid=$247.2
  [RAW TICK] 14:10:51  NVDA    bid=$921.88
  [RAW TICK] 14:10:51  NVDA    bid=$921.8
  [RAW TICK] 14:10:51  COIN    bid=$147.49
  [RAW TICK] 14:10:51  NVDA    bid=$921.57
  [RAW TICK] 14:10:51  TSLA    bid=$302.15
  [RAW TICK] 14:10:51  NVDA    bid=$921.69
  [RAW TICK] 14:10:51  AAPL    bid=$247.62
  [RAW TICK] 14:10:51  TSLA    bid=$302.19
  [RAW TICK] 14:10:51  NVDA    bid=$921.47
  [RAW TICK] 14:10:51  COIN    bid=$147.32
  [RAW TICK] 14:10:51  NVDA    bid=$921.62
  [RAW TICK] 14:10:51  MSTR    bid=$148.58
  [RAW TICK] 14:10:51  AAPL    bid=$247.56
  [RAW TICK] 14:10:52  MSTR    bid=$148.58
  [RAW TICK] 14:10:52  NVDA    bid=$921.58
  [RAW TICK] 14:10:52  NVDA    bid=$921.61
  [RAW TICK] 14:10:52  TSLA    bid=$302.11
  [RAW TICK] 14:10:52  AAPL    bid=$247.61
  [RAW TICK] 14:10:52  MSTR    bid=$148.69
  [RAW TICK] 14:10:52  TSLA    bid=$302.11
  [RAW TICK] 14:10:52  MSTR    bid=$148.69
  [RAW TICK] 14:10:52  MSTR    bid=$148.38
  [RAW TICK] 14:10:52  COIN    bid=$147.68
  [RAW TICK] 14:10:52  COIN    bid=$147.4
  [RAW TICK] 14:10:52  AAPL    bid=$247.41
  [RAW TICK] 14:10:52  NVDA    bid=$921.71
  [RAW TICK] 14:10:52  AAPL    bid=$247.32
  [RAW TICK] 14:10:52  COIN    bid=$147.19
  [RAW TICK] 14:10:52  AAPL    bid=$248.19
  [RAW TICK] 14:10:52  MSTR    bid=$148.2
  [RAW TICK] 14:10:52  TSLA    bid=$302.38
  [RAW TICK] 14:10:52  COIN    bid=$147.26
  [RAW TICK] 14:10:52  MSTR    bid=$148.53
  [RAW TICK] 14:10:52  TSLA    bid=$302.37
  [RAW TICK] 14:10:52  COIN    bid=$147.07
  [RAW TICK] 14:10:52  TSLA    bid=$302.41
  [RAW TICK] 14:10:52  AAPL    bid=$248.23
  [RAW TICK] 14:10:53  AAPL    bid=$248.16
  [RAW TICK] 14:10:53  NVDA    bid=$921.74
  [RAW TICK] 14:10:53  MSTR    bid=$148.26
  [RAW TICK] 14:10:53  AAPL    bid=$248.2
  [RAW TICK] 14:10:53  MSTR    bid=$148.08
  [RAW TICK] 14:10:53  COIN    bid=$147.0
  [RAW TICK] 14:10:53  COIN    bid=$147.02
  [RAW TICK] 14:10:53  NVDA    bid=$921.92
  [RAW TICK] 14:10:53  MSTR    bid=$147.97
  [RAW TICK] 14:10:53  AAPL    bid=$248.09
  [RAW TICK] 14:10:53  COIN    bid=$147.02
  [RAW TICK] 14:10:53  TSLA    bid=$302.3
  [RAW TICK] 14:10:53  NVDA    bid=$921.93
  [RAW TICK] 14:10:53  AAPL    bid=$248.15
  [RAW TICK] 14:10:53  AAPL    bid=$249.27
  [RAW TICK] 14:10:53  AAPL    bid=$249.28
  [RAW TICK] 14:10:53  COIN    bid=$146.77
  [RAW TICK] 14:10:53  MSTR    bid=$147.93
  [RAW TICK] 14:10:53  NVDA    bid=$921.96
  [RAW TICK] 14:10:53  AAPL    bid=$249.04
  [RAW TICK] 14:10:53  AAPL    bid=$249.32
  [RAW TICK] 14:10:53  NVDA    bid=$922.02
  [RAW TICK] 14:10:53  COIN    bid=$146.73
  [RAW TICK] 14:10:53  MSTR    bid=$148.05
  [RAW TICK] 14:10:54  AAPL    bid=$248.99
  [RAW TICK] 14:10:54  TSLA    bid=$302.52
  [RAW TICK] 14:10:54  AAPL    bid=$249.2
  [RAW TICK] 14:10:54  TSLA    bid=$302.34
  [RAW TICK] 14:10:54  TSLA    bid=$302.6
  [RAW TICK] 14:10:54  MSTR    bid=$148.05
  [RAW TICK] 14:10:54  COIN    bid=$146.84
  [RAW TICK] 14:10:54  TSLA    bid=$302.75
  [RAW TICK] 14:10:54  NVDA    bid=$921.88
  [RAW TICK] 14:10:54  NVDA    bid=$921.88
  [RAW TICK] 14:10:54  AAPL    bid=$249.09
  [RAW TICK] 14:10:54  NVDA    bid=$921.83
  [RAW TICK] 14:10:54  TSLA    bid=$302.7
  [RAW TICK] 14:10:54  MSTR    bid=$148.01
  [RAW TICK] 14:10:54  COIN    bid=$146.91
  [RAW TICK] 14:10:54  COIN    bid=$146.92
  [RAW TICK] 14:10:54  COIN    bid=$146.88
  [RAW TICK] 14:10:54  MSTR    bid=$148.07
  [RAW TICK] 14:10:54  NVDA    bid=$922.02
  [RAW TICK] 14:10:54  TSLA    bid=$302.56
  [RAW TICK] 14:10:54  COIN    bid=$146.92
  [RAW TICK] 14:10:54  COIN    bid=$146.66
  [RAW TICK] 14:10:54  AAPL    bid=$249.1
  [RAW TICK] 14:10:54  COIN    bid=$146.85
  [RAW TICK] 14:10:55  AAPL    bid=$249.08
  [RAW TICK] 14:10:55  COIN    bid=$146.81
  [RAW TICK] 14:10:55  NVDA    bid=$922.14
  [RAW TICK] 14:10:55  NVDA    bid=$922.25
  [RAW TICK] 14:10:55  AAPL    bid=$248.94
  [RAW TICK] 14:10:55  TSLA    bid=$302.55
  [RAW TICK] 14:10:55  TSLA    bid=$302.61
  [RAW TICK] 14:10:55  COIN    bid=$146.93
  [RAW TICK] 14:10:55  MSTR    bid=$148.18
  [RAW TICK] 14:10:55  MSTR    bid=$147.96
  [RAW TICK] 14:10:55  MSTR    bid=$148.02
  [RAW TICK] 14:10:55  TSLA    bid=$302.74
  [RAW TICK] 14:10:55  TSLA    bid=$302.63
  [RAW TICK] 14:10:55  MSTR    bid=$149.34
  [RAW TICK] 14:10:55  COIN    bid=$147.07
  [RAW TICK] 14:10:55  TSLA    bid=$302.57
  [RAW TICK] 14:10:55  COIN    bid=$146.88
  [RAW TICK] 14:10:55  MSTR    bid=$149.52
  [RAW TICK] 14:10:55  COIN    bid=$146.81
  [RAW TICK] 14:10:55  COIN    bid=$146.65
  [RAW TICK] 14:10:55  TSLA    bid=$302.41
  [RAW TICK] 14:10:55  TSLA    bid=$302.39
  [RAW TICK] 14:10:55  AAPL    bid=$248.8
  [RAW TICK] 14:10:55  MSTR    bid=$149.54
  [RAW TICK] 14:10:56  TSLA    bid=$302.46
  [RAW TICK] 14:10:56  AAPL    bid=$248.66
  [RAW TICK] 14:10:56  TSLA    bid=$302.01
  [RAW TICK] 14:10:56  AAPL    bid=$248.68
  [RAW TICK] 14:10:56  NVDA    bid=$922.11
  [RAW TICK] 14:10:56  NVDA    bid=$922.15
  [RAW TICK] 14:10:56  NVDA    bid=$922.14
  [RAW TICK] 14:10:56  NVDA    bid=$922.13
  [RAW TICK] 14:10:56  TSLA    bid=$301.75
  [RAW TICK] 14:10:56  TSLA    bid=$301.74
  [RAW TICK] 14:10:56  AAPL    bid=$248.66
  [RAW TICK] 14:10:56  COIN    bid=$146.5
  [RAW TICK] 14:10:56  AAPL    bid=$248.47
  [RAW TICK] 14:10:56  COIN    bid=$146.52
  [RAW TICK] 14:10:56  COIN    bid=$146.33
  [RAW TICK] 14:10:56  MSTR    bid=$149.58
  [RAW TICK] 14:10:56  TSLA    bid=$301.77
  [RAW TICK] 14:10:56  MSTR    bid=$149.72
  [RAW TICK] 14:10:56  NVDA    bid=$922.24
  [RAW TICK] 14:10:56  TSLA    bid=$301.5
  [RAW TICK] 14:10:56  COIN    bid=$146.27
  [RAW TICK] 14:10:56  TSLA    bid=$301.45
  [RAW TICK] 14:10:56  COIN    bid=$146.41
  [RAW TICK] 14:10:56  NVDA    bid=$921.88
  [RAW TICK] 14:10:57  AAPL    bid=$248.5
  [RAW TICK] 14:10:57  TSLA    bid=$301.43
  [RAW TICK] 14:10:57  COIN    bid=$146.59
  [RAW TICK] 14:10:57  NVDA    bid=$922.08
  [RAW TICK] 14:10:57  COIN    bid=$146.65
  [RAW TICK] 14:10:57  NVDA    bid=$922.18
  [RAW TICK] 14:10:57  NVDA    bid=$922.16
  [RAW TICK] 14:10:57  NVDA    bid=$921.96
  [RAW TICK] 14:10:57  TSLA    bid=$301.35
  [RAW TICK] 14:10:57  COIN    bid=$146.73
  [RAW TICK] 14:10:57  COIN    bid=$146.95
  [RAW TICK] 14:10:57  TSLA    bid=$301.16
  [RAW TICK] 14:10:57  NVDA    bid=$922.12
  [RAW TICK] 14:10:57  AAPL    bid=$248.66
  [RAW TICK] 14:10:57  TSLA    bid=$301.25
  [RAW TICK] 14:10:57  TSLA    bid=$301.23
  [RAW TICK] 14:10:57  AAPL    bid=$248.65
  [RAW TICK] 14:10:57  COIN    bid=$146.85
  [RAW TICK] 14:10:57  NVDA    bid=$922.04
  [RAW TICK] 14:10:57  MSTR    bid=$149.63
  [RAW TICK] 14:10:57  TSLA    bid=$301.42
  [RAW TICK] 14:10:57  MSTR    bid=$149.46
  [RAW TICK] 14:10:57  TSLA    bid=$301.44
  [RAW TICK] 14:10:57  TSLA    bid=$301.3
  [RAW TICK] 14:10:58  AAPL    bid=$248.7
  [RAW TICK] 14:10:58  NVDA    bid=$921.86
  [RAW TICK] 14:10:58  NVDA    bid=$921.91
  [RAW TICK] 14:10:58  TSLA    bid=$301.59
  [RAW TICK] 14:10:58  COIN    bid=$146.83
  [RAW TICK] 14:10:58  NVDA    bid=$921.99
  [RAW TICK] 14:10:58  NVDA    bid=$921.79
  [RAW TICK] 14:10:58  AAPL    bid=$248.63
  [RAW TICK] 14:10:58  TSLA    bid=$301.75
  [RAW TICK] 14:10:58  COIN    bid=$146.78
  [RAW TICK] 14:10:58  TSLA    bid=$301.69
  [RAW TICK] 14:10:58  COIN    bid=$146.72
  [RAW TICK] 14:10:58  COIN    bid=$146.64
  [RAW TICK] 14:10:58  AAPL    bid=$248.98
  [RAW TICK] 14:10:58  TSLA    bid=$301.52
  [RAW TICK] 14:10:58  TSLA    bid=$301.48
  [RAW TICK] 14:10:58  TSLA    bid=$301.64
  [RAW TICK] 14:10:58  TSLA    bid=$301.54
  [RAW TICK] 14:10:58  TSLA    bid=$301.73
  [RAW TICK] 14:10:58  COIN    bid=$146.41
  [RAW TICK] 14:10:58  MSTR    bid=$149.6
  [RAW TICK] 14:10:58  AAPL    bid=$249.06
  [RAW TICK] 14:10:58  TSLA    bid=$301.85
  [RAW TICK] 14:10:58  COIN    bid=$146.37
  [RAW TICK] 14:10:59  MSTR    bid=$149.37
  [RAW TICK] 14:10:59  COIN    bid=$146.04
  [RAW TICK] 14:10:59  MSTR    bid=$149.36
  [RAW TICK] 14:10:59  NVDA    bid=$921.74
  [RAW TICK] 14:10:59  AAPL    bid=$250.4

  [THRESHOLD TRIP] AAPL  bid=$250.40  band=$249.85  (mean=248.75, sigma=0.5493, breach=3.00σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:10:59  NVDA    bid=$921.7
  [RAW TICK] 14:10:59  COIN    bid=$146.06
  [RAW TICK] 14:10:59  COIN    bid=$146.17
  [RAW TICK] 14:10:59  TSLA    bid=$301.79
  [RAW TICK] 14:10:59  TSLA    bid=$301.61
  [RAW TICK] 14:10:59  AAPL    bid=$250.22
  [RAW TICK] 14:10:59  TSLA    bid=$301.22
  [RAW TICK] 14:10:59  AAPL    bid=$250.15
  [RAW TICK] 14:10:59  COIN    bid=$146.19
  [RAW TICK] 14:10:59  TSLA    bid=$301.23
  [RAW TICK] 14:10:59  MSTR    bid=$149.24
  [RAW TICK] 14:10:59  MSTR    bid=$149.15
  [RAW TICK] 14:10:59  AAPL    bid=$250.48
  [RAW TICK] 14:11:00  TSLA    bid=$301.19
  [RAW TICK] 14:11:00  AAPL    bid=$250.44
  [RAW TICK] 14:11:00  NVDA    bid=$921.56
  [RAW TICK] 14:11:00  TSLA    bid=$301.18
  [RAW TICK] 14:11:00  AAPL    bid=$250.34
  [RAW TICK] 14:11:00  TSLA    bid=$301.13
  [RAW TICK] 14:11:00  COIN    bid=$146.07
  [RAW TICK] 14:11:00  NVDA    bid=$921.45
  [RAW TICK] 14:11:00  TSLA    bid=$301.29
  [RAW TICK] 14:11:00  TSLA    bid=$301.06
  [RAW TICK] 14:11:00  TSLA    bid=$301.19
  [RAW TICK] 14:11:00  TSLA    bid=$301.13
  [RAW TICK] 14:11:00  TSLA    bid=$301.35
  [RAW TICK] 14:11:00  AAPL    bid=$250.25
  [RAW TICK] 14:11:00  AAPL    bid=$250.32
  [RAW TICK] 14:11:00  MSTR    bid=$149.03
  [RAW TICK] 14:11:00  NVDA    bid=$921.53
  [RAW TICK] 14:11:00  TSLA    bid=$301.3
  [RAW TICK] 14:11:00  AAPL    bid=$250.09
  [RAW TICK] 14:11:00  MSTR    bid=$149.05
  [RAW TICK] 14:11:00  COIN    bid=$145.99
  [RAW TICK] 14:11:00  AAPL    bid=$250.15
  [RAW TICK] 14:11:00  TSLA    bid=$301.29
  [RAW TICK] 14:11:00  COIN    bid=$145.95
  [RAW TICK] 14:11:01  AAPL    bid=$250.29
  [RAW TICK] 14:11:01  COIN    bid=$145.85
  [RAW TICK] 14:11:01  MSTR    bid=$149.18
  [RAW TICK] 14:11:01  COIN    bid=$145.8
  [RAW TICK] 14:11:01  NVDA    bid=$921.57
  [RAW TICK] 14:11:01  MSTR    bid=$149.19
  [RAW TICK] 14:11:01  TSLA    bid=$301.17
  [RAW TICK] 14:11:01  MSTR    bid=$149.08
