  Session log : spot_check_logs\log2.txt  (started 2026-06-01 13:58:52)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:01:19  COIN    bid=$120.32
  [RAW TICK] 14:01:19  TSLA    bid=$262.56
  [RAW TICK] 14:01:19  TSLA    bid=$262.53
  [RAW TICK] 14:01:19  COIN    bid=$120.44
  [RAW TICK] 14:01:19  COIN    bid=$120.44
  [RAW TICK] 14:01:19  AAPL    bid=$210.47
  [RAW TICK] 14:01:19  TSLA    bid=$262.56
  [RAW TICK] 14:01:19  TSLA    bid=$262.49
  [RAW TICK] 14:01:19  COIN    bid=$120.55
  [RAW TICK] 14:01:19  COIN    bid=$120.33
  [RAW TICK] 14:01:20  AAPL    bid=$210.42
  [RAW TICK] 14:01:20  TSLA    bid=$262.29
  [RAW TICK] 14:01:20  COIN    bid=$120.55
  [RAW TICK] 14:01:20  TSLA    bid=$262.31
  [RAW TICK] 14:01:20  MSTR    bid=$112.21
  [RAW TICK] 14:01:20  COIN    bid=$120.53
  [RAW TICK] 14:01:20  COIN    bid=$120.48
  [RAW TICK] 14:01:20  COIN    bid=$120.68
  [RAW TICK] 14:01:20  MSTR    bid=$112.16
  [RAW TICK] 14:01:20  TSLA    bid=$262.51
  [RAW TICK] 14:01:20  AAPL    bid=$210.35
  [RAW TICK] 14:01:20  AAPL    bid=$210.09
  [RAW TICK] 14:01:20  TSLA    bid=$262.55
  [RAW TICK] 14:01:20  NVDA    bid=$897.19
  [RAW TICK] 14:01:20  MSTR    bid=$112.34
  [RAW TICK] 14:01:20  COIN    bid=$120.75
  [RAW TICK] 14:01:20  COIN    bid=$120.82
  [RAW TICK] 14:01:20  MSTR    bid=$112.29
  [RAW TICK] 14:01:20  AAPL    bid=$210.23
  [RAW TICK] 14:01:20  COIN    bid=$120.68
  [RAW TICK] 14:01:20  AAPL    bid=$210.14
  [RAW TICK] 14:01:20  NVDA    bid=$897.09
  [RAW TICK] 14:01:20  NVDA    bid=$896.92
  [RAW TICK] 14:01:20  MSTR    bid=$112.36
  [RAW TICK] 14:01:20  TSLA    bid=$262.57
  [RAW TICK] 14:01:21  AAPL    bid=$210.32
  [RAW TICK] 14:01:21  AAPL    bid=$209.99
  [RAW TICK] 14:01:21  MSTR    bid=$112.43
  [RAW TICK] 14:01:21  TSLA    bid=$262.52
  [RAW TICK] 14:01:21  TSLA    bid=$262.62
  [RAW TICK] 14:01:21  TSLA    bid=$262.6
  [RAW TICK] 14:01:21  NVDA    bid=$897.17
  [RAW TICK] 14:01:21  AAPL    bid=$209.89
  [RAW TICK] 14:01:21  COIN    bid=$120.61
  [RAW TICK] 14:01:21  MSTR    bid=$112.71
  [RAW TICK] 14:01:21  NVDA    bid=$897.54
  [RAW TICK] 14:01:21  MSTR    bid=$112.77
  [RAW TICK] 14:01:21  COIN    bid=$120.68
  [RAW TICK] 14:01:21  NVDA    bid=$897.28
  [RAW TICK] 14:01:21  AAPL    bid=$209.98
  [RAW TICK] 14:01:21  COIN    bid=$120.65
  [RAW TICK] 14:01:21  AAPL    bid=$210.14
  [RAW TICK] 14:01:21  COIN    bid=$120.78
  [RAW TICK] 14:01:21  COIN    bid=$120.65
  [RAW TICK] 14:01:21  MSTR    bid=$112.75
  [RAW TICK] 14:01:21  MSTR    bid=$113.0
  [RAW TICK] 14:01:21  NVDA    bid=$897.23
  [RAW TICK] 14:01:21  MSTR    bid=$112.9
  [RAW TICK] 14:01:21  AAPL    bid=$210.01
  [RAW TICK] 14:01:22  AAPL    bid=$210.07
  [RAW TICK] 14:01:22  NVDA    bid=$896.87
  [RAW TICK] 14:01:22  TSLA    bid=$262.5
  [RAW TICK] 14:01:22  COIN    bid=$120.43
  [RAW TICK] 14:01:22  MSTR    bid=$112.93
  [RAW TICK] 14:01:22  MSTR    bid=$112.91
  [RAW TICK] 14:01:22  MSTR    bid=$112.76
  [RAW TICK] 14:01:22  MSTR    bid=$112.82
  [RAW TICK] 14:01:22  MSTR    bid=$112.65
  [RAW TICK] 14:01:22  MSTR    bid=$112.78
  [RAW TICK] 14:01:22  AAPL    bid=$210.2
  [RAW TICK] 14:01:22  COIN    bid=$120.62
  [RAW TICK] 14:01:22  NVDA    bid=$897.0
  [RAW TICK] 14:01:22  COIN    bid=$120.42
  [RAW TICK] 14:01:22  AAPL    bid=$210.14
  [RAW TICK] 14:01:22  TSLA    bid=$262.52
  [RAW TICK] 14:01:22  TSLA    bid=$262.57
  [RAW TICK] 14:01:22  COIN    bid=$120.64
  [RAW TICK] 14:01:22  AAPL    bid=$209.97
  [RAW TICK] 14:01:22  COIN    bid=$120.91
  [RAW TICK] 14:01:22  NVDA    bid=$896.99
  [RAW TICK] 14:01:22  AAPL    bid=$210.01
  [RAW TICK] 14:01:22  NVDA    bid=$897.2
  [RAW TICK] 14:01:22  COIN    bid=$120.81
  [RAW TICK] 14:01:23  AAPL    bid=$210.16
  [RAW TICK] 14:01:23  AAPL    bid=$210.21
  [RAW TICK] 14:01:23  MSTR    bid=$112.78
  [RAW TICK] 14:01:23  NVDA    bid=$897.22
  [RAW TICK] 14:01:23  TSLA    bid=$262.66
  [RAW TICK] 14:01:23  TSLA    bid=$262.79
  [RAW TICK] 14:01:23  TSLA    bid=$262.73
  [RAW TICK] 14:01:23  NVDA    bid=$897.0
  [RAW TICK] 14:01:23  COIN    bid=$120.48
  [RAW TICK] 14:01:23  MSTR    bid=$112.75
  [RAW TICK] 14:01:23  AAPL    bid=$210.18
  [RAW TICK] 14:01:23  NVDA    bid=$896.99
  [RAW TICK] 14:01:23  TSLA    bid=$262.79
  [RAW TICK] 14:01:23  MSTR    bid=$112.68
  [RAW TICK] 14:01:23  MSTR    bid=$113.9

  [THRESHOLD TRIP] MSTR  bid=$113.90  band=$113.45  (mean=112.57, sigma=0.4390, breach=3.03σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:01:24  AAPL    bid=$210.2
  [RAW TICK] 14:01:24  AAPL    bid=$210.2
  [RAW TICK] 14:01:24  COIN    bid=$120.85
  [RAW TICK] 14:01:24  COIN    bid=$120.83
  [RAW TICK] 14:01:24  MSTR    bid=$114.06
  [RAW TICK] 14:01:24  MSTR    bid=$113.91
  [RAW TICK] 14:01:24  NVDA    bid=$897.26
  [RAW TICK] 14:01:24  MSTR    bid=$113.84
  [RAW TICK] 14:01:24  AAPL    bid=$210.1
  [RAW TICK] 14:01:24  COIN    bid=$121.02
  [RAW TICK] 14:01:24  AAPL    bid=$210.14
  [RAW TICK] 14:01:24  AAPL    bid=$210.11
  [RAW TICK] 14:01:24  COIN    bid=$121.06
  [RAW TICK] 14:01:24  MSTR    bid=$113.53
  [RAW TICK] 14:01:24  TSLA    bid=$263.92
  [RAW TICK] 14:01:24  TSLA    bid=$264.28
  [RAW TICK] 14:01:24  AAPL    bid=$210.38
  [RAW TICK] 14:01:24  TSLA    bid=$264.37
  [RAW TICK] 14:01:24  COIN    bid=$121.09
  [RAW TICK] 14:01:24  AAPL    bid=$210.32
  [RAW TICK] 14:01:24  MSTR    bid=$113.6
  [RAW TICK] 14:01:24  NVDA    bid=$897.27
  [RAW TICK] 14:01:24  MSTR    bid=$113.59
  [RAW TICK] 14:01:25  TSLA    bid=$264.35
  [RAW TICK] 14:01:25  COIN    bid=$121.14
  [RAW TICK] 14:01:25  COIN    bid=$122.52
  [RAW TICK] 14:01:25  NVDA    bid=$897.14
  [RAW TICK] 14:01:25  MSTR    bid=$113.69
  [RAW TICK] 14:01:25  MSTR    bid=$114.06
  [RAW TICK] 14:01:25  MSTR    bid=$113.64
  [RAW TICK] 14:01:25  AAPL    bid=$210.34
  [RAW TICK] 14:01:25  COIN    bid=$122.44
  [RAW TICK] 14:01:25  AAPL    bid=$210.42
  [RAW TICK] 14:01:25  NVDA    bid=$897.31
  [RAW TICK] 14:01:25  NVDA    bid=$897.09
  [RAW TICK] 14:01:25  TSLA    bid=$264.2
  [RAW TICK] 14:01:25  TSLA    bid=$264.21
  [RAW TICK] 14:01:25  TSLA    bid=$264.3
  [RAW TICK] 14:01:25  MSTR    bid=$113.74
  [RAW TICK] 14:01:25  NVDA    bid=$896.98
  [RAW TICK] 14:01:25  AAPL    bid=$210.52
  [RAW TICK] 14:01:25  COIN    bid=$122.4
  [RAW TICK] 14:01:25  TSLA    bid=$264.5
  [RAW TICK] 14:01:25  COIN    bid=$122.72
  [RAW TICK] 14:01:25  MSTR    bid=$113.66
  [RAW TICK] 14:01:25  MSTR    bid=$113.69
  [RAW TICK] 14:01:25  COIN    bid=$122.5
  [RAW TICK] 14:01:25  TSLA    bid=$264.62
  [RAW TICK] 14:01:26  NVDA    bid=$898.08

  [THRESHOLD TRIP] NVDA  bid=$898.08  band=$897.70  (mean=897.21, sigma=0.2453, breach=3.54σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:01:26  TSLA    bid=$264.68
  [RAW TICK] 14:01:26  NVDA    bid=$898.19
  [RAW TICK] 14:01:26  COIN    bid=$122.53
  [RAW TICK] 14:01:26  TSLA    bid=$264.44
  [RAW TICK] 14:01:26  TSLA    bid=$264.43
  [RAW TICK] 14:01:26  AAPL    bid=$210.13
  [RAW TICK] 14:01:26  NVDA    bid=$898.05
  [RAW TICK] 14:01:26  AAPL    bid=$209.88
  [RAW TICK] 14:01:26  AAPL    bid=$209.79
  [RAW TICK] 14:01:26  AAPL    bid=$209.61
  [RAW TICK] 14:01:26  TSLA    bid=$264.53
  [RAW TICK] 14:01:26  MSTR    bid=$113.66
  [RAW TICK] 14:01:26  COIN    bid=$122.3
  [RAW TICK] 14:01:26  NVDA    bid=$897.92
  [RAW TICK] 14:01:26  MSTR    bid=$113.69
  [RAW TICK] 14:01:26  COIN    bid=$123.41
  [RAW TICK] 14:01:26  COIN    bid=$123.57
  [RAW TICK] 14:01:27  COIN    bid=$123.79
  [RAW TICK] 14:01:27  NVDA    bid=$897.73
  [RAW TICK] 14:01:27  NVDA    bid=$897.86
  [RAW TICK] 14:01:27  AAPL    bid=$209.61
  [RAW TICK] 14:01:27  MSTR    bid=$113.5
  [RAW TICK] 14:01:27  TSLA    bid=$264.51
  [RAW TICK] 14:01:27  AAPL    bid=$209.6
  [RAW TICK] 14:01:27  AAPL    bid=$209.52
  [RAW TICK] 14:01:27  MSTR    bid=$113.67
  [RAW TICK] 14:01:27  MSTR    bid=$113.33
  [RAW TICK] 14:01:27  TSLA    bid=$264.58
  [RAW TICK] 14:01:27  TSLA    bid=$264.55
  [RAW TICK] 14:01:27  COIN    bid=$123.67
  [RAW TICK] 14:01:27  MSTR    bid=$113.22
  [RAW TICK] 14:01:27  NVDA    bid=$897.86
  [RAW TICK] 14:01:27  NVDA    bid=$897.96
  [RAW TICK] 14:01:27  NVDA    bid=$897.77
  [RAW TICK] 14:01:27  NVDA    bid=$897.58
  [RAW TICK] 14:01:27  AAPL    bid=$209.54
  [RAW TICK] 14:01:27  COIN    bid=$123.54
  [RAW TICK] 14:01:27  TSLA    bid=$264.52
  [RAW TICK] 14:01:27  TSLA    bid=$264.38
  [RAW TICK] 14:01:27  TSLA    bid=$264.33
  [RAW TICK] 14:01:27  COIN    bid=$123.68
  [RAW TICK] 14:01:28  NVDA    bid=$897.38
  [RAW TICK] 14:01:28  AAPL    bid=$209.57
  [RAW TICK] 14:01:28  TSLA    bid=$264.77
  [RAW TICK] 14:01:28  MSTR    bid=$113.21
  [RAW TICK] 14:01:28  AAPL    bid=$209.91
  [RAW TICK] 14:01:28  COIN    bid=$123.69
  [RAW TICK] 14:01:28  NVDA    bid=$897.16
  [RAW TICK] 14:01:28  NVDA    bid=$897.14
  [RAW TICK] 14:01:28  MSTR    bid=$113.15
  [RAW TICK] 14:01:28  MSTR    bid=$113.38
  [RAW TICK] 14:01:28  TSLA    bid=$264.82
  [RAW TICK] 14:01:28  MSTR    bid=$113.32
  [RAW TICK] 14:01:28  TSLA    bid=$264.97
  [RAW TICK] 14:01:28  NVDA    bid=$897.23
  [RAW TICK] 14:01:28  COIN    bid=$123.73
  [RAW TICK] 14:01:28  AAPL    bid=$210.09
  [RAW TICK] 14:01:28  NVDA    bid=$897.2
  [RAW TICK] 14:01:28  COIN    bid=$124.01
  [RAW TICK] 14:01:28  AAPL    bid=$210.19
  [RAW TICK] 14:01:28  COIN    bid=$123.92
  [RAW TICK] 14:01:28  COIN    bid=$123.78
  [RAW TICK] 14:01:28  NVDA    bid=$897.07
  [RAW TICK] 14:01:28  MSTR    bid=$114.54
  [RAW TICK] 14:01:28  COIN    bid=$123.98
  [RAW TICK] 14:01:29  MSTR    bid=$114.18
  [RAW TICK] 14:01:29  AAPL    bid=$210.03
  [RAW TICK] 14:01:29  MSTR    bid=$114.25
  [RAW TICK] 14:01:29  AAPL    bid=$210.31
  [RAW TICK] 14:01:29  COIN    bid=$124.1
  [RAW TICK] 14:01:29  TSLA    bid=$264.88
  [RAW TICK] 14:01:29  NVDA    bid=$897.02
  [RAW TICK] 14:01:29  COIN    bid=$123.79
  [RAW TICK] 14:01:29  NVDA    bid=$896.95
  [RAW TICK] 14:01:29  TSLA    bid=$264.78
  [RAW TICK] 14:01:29  AAPL    bid=$210.29
  [RAW TICK] 14:01:29  TSLA    bid=$264.92
  [RAW TICK] 14:01:29  MSTR    bid=$114.21
  [RAW TICK] 14:01:29  AAPL    bid=$210.41
  [RAW TICK] 14:01:29  AAPL    bid=$211.51

  [THRESHOLD TRIP] AAPL  bid=$211.51  band=$210.90  (mean=210.11, sigma=0.3950, breach=3.55σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:01:29  AAPL    bid=$212.74
  [RAW TICK] 14:01:29  NVDA    bid=$897.2
  [RAW TICK] 14:01:29  COIN    bid=$123.74
  [RAW TICK] 14:01:29  AAPL    bid=$212.71
  [RAW TICK] 14:01:29  NVDA    bid=$897.17
  [RAW TICK] 14:01:30  AAPL    bid=$212.49
  [RAW TICK] 14:01:30  COIN    bid=$123.41
  [RAW TICK] 14:01:30  NVDA    bid=$897.32
  [RAW TICK] 14:01:30  NVDA    bid=$897.13
  [RAW TICK] 14:01:30  AAPL    bid=$212.03
  [RAW TICK] 14:01:30  NVDA    bid=$897.12
  [RAW TICK] 14:01:30  TSLA    bid=$265.04
  [RAW TICK] 14:01:30  MSTR    bid=$114.36
  [RAW TICK] 14:01:30  AAPL    bid=$213.46
  [RAW TICK] 14:01:30  COIN    bid=$123.44
  [RAW TICK] 14:01:30  TSLA    bid=$265.22
  [RAW TICK] 14:01:30  TSLA    bid=$265.19
  [RAW TICK] 14:01:30  NVDA    bid=$897.06
  [RAW TICK] 14:01:30  MSTR    bid=$115.6
  [RAW TICK] 14:01:30  NVDA    bid=$897.13
  [RAW TICK] 14:01:30  MSTR    bid=$115.52
  [RAW TICK] 14:01:30  NVDA    bid=$897.03
  [RAW TICK] 14:01:30  AAPL    bid=$213.57
  [RAW TICK] 14:01:30  TSLA    bid=$266.1
  [RAW TICK] 14:01:30  NVDA    bid=$896.8
  [RAW TICK] 14:01:30  NVDA    bid=$896.92
  [RAW TICK] 14:01:30  MSTR    bid=$116.69
  [RAW TICK] 14:01:30  NVDA    bid=$897.39
  [RAW TICK] 14:01:30  NVDA    bid=$897.64
  [RAW TICK] 14:01:31  MSTR    bid=$116.73
  [RAW TICK] 14:01:31  NVDA    bid=$897.49
  [RAW TICK] 14:01:31  COIN    bid=$123.45
  [RAW TICK] 14:01:31  COIN    bid=$123.41
  [RAW TICK] 14:01:31  TSLA    bid=$266.17
  [RAW TICK] 14:01:31  COIN    bid=$123.52
  [RAW TICK] 14:01:31  NVDA    bid=$897.6
  [RAW TICK] 14:01:31  MSTR    bid=$116.76
  [RAW TICK] 14:01:31  MSTR    bid=$116.73
  [RAW TICK] 14:01:31  TSLA    bid=$266.25
  [RAW TICK] 14:01:31  TSLA    bid=$266.24
  [RAW TICK] 14:01:31  TSLA    bid=$266.08
  [RAW TICK] 14:01:31  COIN    bid=$123.59
  [RAW TICK] 14:01:31  MSTR    bid=$116.74
  [RAW TICK] 14:01:31  NVDA    bid=$897.52
  [RAW TICK] 14:01:31  AAPL    bid=$213.87
  [RAW TICK] 14:01:31  MSTR    bid=$116.9
  [RAW TICK] 14:01:31  COIN    bid=$123.6
  [RAW TICK] 14:01:31  AAPL    bid=$213.97
  [RAW TICK] 14:01:31  NVDA    bid=$897.14
  [RAW TICK] 14:01:31  TSLA    bid=$266.34
  [RAW TICK] 14:01:31  AAPL    bid=$213.85
  [RAW TICK] 14:01:31  COIN    bid=$123.58
  [RAW TICK] 14:01:31  NVDA    bid=$896.88
  [RAW TICK] 14:01:32  NVDA    bid=$896.71
  [RAW TICK] 14:01:32  AAPL    bid=$214.05
  [RAW TICK] 14:01:32  TSLA    bid=$266.39
  [RAW TICK] 14:01:32  AAPL    bid=$213.72
  [RAW TICK] 14:01:32  COIN    bid=$123.64
  [RAW TICK] 14:01:32  COIN    bid=$123.72
  [RAW TICK] 14:01:32  NVDA    bid=$896.8
  [RAW TICK] 14:01:32  NVDA    bid=$896.61
  [RAW TICK] 14:01:32  COIN    bid=$123.5
  [RAW TICK] 14:01:32  TSLA    bid=$266.34
  [RAW TICK] 14:01:32  COIN    bid=$123.37
  [RAW TICK] 14:01:32  TSLA    bid=$266.35
  [RAW TICK] 14:01:32  MSTR    bid=$117.27
  [RAW TICK] 14:01:32  COIN    bid=$123.33
  [RAW TICK] 14:01:32  COIN    bid=$123.19
  [RAW TICK] 14:01:32  TSLA    bid=$266.41
  [RAW TICK] 14:01:32  NVDA    bid=$896.77
  [RAW TICK] 14:01:32  AAPL    bid=$213.84
  [RAW TICK] 14:01:32  COIN    bid=$123.41
  [RAW TICK] 14:01:32  MSTR    bid=$117.26
  [RAW TICK] 14:01:32  AAPL    bid=$213.75

  Interrupted by user.

==================================================
  PAPER TRADING PORTFOLIO SUMMARY
==================================================
  Cash balance : $  180,663.49
  Net PnL      : $  -19,336.51
  Total fills  : 3

  Open positions:
    NVDA    qty=22.45854  avg_entry=$890.5300
==================================================


  Session ended  : 2026-06-01 14:01:32
  Total runtime  : 2m 40s
