  Session log : spot_check_logs\log4.txt  (started 2026-06-01 14:16:51)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:22:41  MSTR    bid=$160.71
  [RAW TICK] 14:22:41  NVDA    bid=$907.17
  [RAW TICK] 14:22:41  TSLA    bid=$280.57
  [RAW TICK] 14:22:41  NVDA    bid=$907.12
  [RAW TICK] 14:22:41  TSLA    bid=$280.35
  [RAW TICK] 14:22:41  MSTR    bid=$160.39
  [RAW TICK] 14:22:41  MSTR    bid=$160.4
  [RAW TICK] 14:22:41  AAPL    bid=$236.23
  [RAW TICK] 14:22:41  NVDA    bid=$906.94
  [RAW TICK] 14:22:42  MSTR    bid=$160.47
  [RAW TICK] 14:22:42  AAPL    bid=$236.3
  [RAW TICK] 14:22:42  COIN    bid=$140.49
  [RAW TICK] 14:22:42  AAPL    bid=$236.19
  [RAW TICK] 14:22:42  NVDA    bid=$907.01
  [RAW TICK] 14:22:42  TSLA    bid=$280.32
  [RAW TICK] 14:22:42  NVDA    bid=$906.96
  [RAW TICK] 14:22:42  AAPL    bid=$236.24
  [RAW TICK] 14:22:42  MSTR    bid=$160.61
  [RAW TICK] 14:22:42  AAPL    bid=$236.12
  [RAW TICK] 14:22:42  TSLA    bid=$280.34
  [RAW TICK] 14:22:42  TSLA    bid=$280.15
  [RAW TICK] 14:22:42  MSTR    bid=$160.49
  [RAW TICK] 14:22:42  NVDA    bid=$906.85
  [RAW TICK] 14:22:42  TSLA    bid=$280.38
  [RAW TICK] 14:22:42  AAPL    bid=$235.82
  [RAW TICK] 14:22:42  MSTR    bid=$160.75
  [RAW TICK] 14:22:42  COIN    bid=$140.65
  [RAW TICK] 14:22:42  MSTR    bid=$160.65
  [RAW TICK] 14:22:42  TSLA    bid=$280.53
  [RAW TICK] 14:22:42  NVDA    bid=$906.94
  [RAW TICK] 14:22:42  AAPL    bid=$235.88
  [RAW TICK] 14:22:42  TSLA    bid=$280.3
  [RAW TICK] 14:22:42  TSLA    bid=$280.53
  [RAW TICK] 14:22:43  MSTR    bid=$160.9
  [RAW TICK] 14:22:43  TSLA    bid=$280.75
  [RAW TICK] 14:22:43  MSTR    bid=$161.09
  [RAW TICK] 14:22:43  NVDA    bid=$907.16
  [RAW TICK] 14:22:43  TSLA    bid=$280.79
  [RAW TICK] 14:22:43  NVDA    bid=$907.33
  [RAW TICK] 14:22:43  TSLA    bid=$280.83
  [RAW TICK] 14:22:43  COIN    bid=$140.41
  [RAW TICK] 14:22:43  AAPL    bid=$235.66
  [RAW TICK] 14:22:43  COIN    bid=$140.41
  [RAW TICK] 14:22:43  MSTR    bid=$161.4
  [RAW TICK] 14:22:43  MSTR    bid=$161.17
  [RAW TICK] 14:22:43  NVDA    bid=$907.15
  [RAW TICK] 14:22:43  MSTR    bid=$161.01
  [RAW TICK] 14:22:43  AAPL    bid=$235.57
  [RAW TICK] 14:22:43  MSTR    bid=$160.89
  [RAW TICK] 14:22:43  AAPL    bid=$235.32
  [RAW TICK] 14:22:43  TSLA    bid=$280.87
  [RAW TICK] 14:22:43  TSLA    bid=$281.07
  [RAW TICK] 14:22:43  TSLA    bid=$281.12
  [RAW TICK] 14:22:43  COIN    bid=$140.15
  [RAW TICK] 14:22:43  NVDA    bid=$907.26
  [RAW TICK] 14:22:43  MSTR    bid=$161.05
  [RAW TICK] 14:22:43  MSTR    bid=$160.99
  [RAW TICK] 14:22:44  MSTR    bid=$160.76
  [RAW TICK] 14:22:44  COIN    bid=$139.87
  [RAW TICK] 14:22:44  COIN    bid=$139.82
  [RAW TICK] 14:22:44  COIN    bid=$139.69
  [RAW TICK] 14:22:44  NVDA    bid=$907.02
  [RAW TICK] 14:22:44  TSLA    bid=$281.19
  [RAW TICK] 14:22:44  NVDA    bid=$907.02
  [RAW TICK] 14:22:44  AAPL    bid=$235.72
  [RAW TICK] 14:22:44  MSTR    bid=$160.88
  [RAW TICK] 14:22:44  MSTR    bid=$161.11
  [RAW TICK] 14:22:44  COIN    bid=$139.32
  [RAW TICK] 14:22:44  NVDA    bid=$907.13
  [RAW TICK] 14:22:44  MSTR    bid=$161.08
  [RAW TICK] 14:22:44  MSTR    bid=$162.54
  [RAW TICK] 14:22:44  AAPL    bid=$235.71
  [RAW TICK] 14:22:44  AAPL    bid=$235.61
  [RAW TICK] 14:22:44  NVDA    bid=$906.96
  [RAW TICK] 14:22:44  AAPL    bid=$235.66
  [RAW TICK] 14:22:44  AAPL    bid=$235.93
  [RAW TICK] 14:22:44  MSTR    bid=$162.36
  [RAW TICK] 14:22:44  AAPL    bid=$236.04
  [RAW TICK] 14:22:44  TSLA    bid=$281.28
  [RAW TICK] 14:22:44  NVDA    bid=$906.62
  [RAW TICK] 14:22:44  TSLA    bid=$281.1
  [RAW TICK] 14:22:45  COIN    bid=$139.18
  [RAW TICK] 14:22:45  NVDA    bid=$906.85
  [RAW TICK] 14:22:45  MSTR    bid=$162.17
  [RAW TICK] 14:22:45  MSTR    bid=$162.09
  [RAW TICK] 14:22:45  COIN    bid=$139.22
  [RAW TICK] 14:22:45  AAPL    bid=$236.13
  [RAW TICK] 14:22:45  NVDA    bid=$906.81
  [RAW TICK] 14:22:45  TSLA    bid=$281.2
  [RAW TICK] 14:22:45  NVDA    bid=$906.68
  [RAW TICK] 14:22:45  AAPL    bid=$236.24
  [RAW TICK] 14:22:45  COIN    bid=$139.49
  [RAW TICK] 14:22:45  AAPL    bid=$236.64
  [RAW TICK] 14:22:45  MSTR    bid=$162.3
  [RAW TICK] 14:22:45  TSLA    bid=$281.22
  [RAW TICK] 14:22:45  NVDA    bid=$906.68
  [RAW TICK] 14:22:45  NVDA    bid=$906.57
  [RAW TICK] 14:22:45  COIN    bid=$139.59
  [RAW TICK] 14:22:45  COIN    bid=$139.76
  [RAW TICK] 14:22:45  COIN    bid=$139.96
  [RAW TICK] 14:22:45  MSTR    bid=$162.12
  [RAW TICK] 14:22:45  TSLA    bid=$281.3
  [RAW TICK] 14:22:45  TSLA    bid=$281.2
  [RAW TICK] 14:22:45  NVDA    bid=$906.5
  [RAW TICK] 14:22:45  COIN    bid=$139.92
  [RAW TICK] 14:22:46  TSLA    bid=$281.26
  [RAW TICK] 14:22:46  TSLA    bid=$281.06
  [RAW TICK] 14:22:46  TSLA    bid=$281.09
  [RAW TICK] 14:22:46  AAPL    bid=$236.52
  [RAW TICK] 14:22:46  AAPL    bid=$236.43
  [RAW TICK] 14:22:46  COIN    bid=$139.7
  [RAW TICK] 14:22:46  COIN    bid=$139.65
  [RAW TICK] 14:22:46  AAPL    bid=$236.52
  [RAW TICK] 14:22:46  NVDA    bid=$906.54
  [RAW TICK] 14:22:46  MSTR    bid=$162.22
  [RAW TICK] 14:22:46  AAPL    bid=$236.64
  [RAW TICK] 14:22:46  TSLA    bid=$281.04
  [RAW TICK] 14:22:46  TSLA    bid=$280.97
  [RAW TICK] 14:22:46  NVDA    bid=$906.41
  [RAW TICK] 14:22:46  AAPL    bid=$236.61
  [RAW TICK] 14:22:46  AAPL    bid=$236.49
  [RAW TICK] 14:22:46  NVDA    bid=$906.34
  [RAW TICK] 14:22:46  AAPL    bid=$236.38
  [RAW TICK] 14:22:46  NVDA    bid=$906.58
  [RAW TICK] 14:22:46  NVDA    bid=$906.88
  [RAW TICK] 14:22:46  TSLA    bid=$280.93
  [RAW TICK] 14:22:46  COIN    bid=$139.78
  [RAW TICK] 14:22:46  COIN    bid=$139.73
  [RAW TICK] 14:22:46  AAPL    bid=$236.34
  [RAW TICK] 14:22:47  NVDA    bid=$907.25
  [RAW TICK] 14:22:47  NVDA    bid=$907.2
  [RAW TICK] 14:22:47  COIN    bid=$139.66
  [RAW TICK] 14:22:47  TSLA    bid=$281.12
  [RAW TICK] 14:22:47  TSLA    bid=$280.97
  [RAW TICK] 14:22:47  TSLA    bid=$281.1
  [RAW TICK] 14:22:47  MSTR    bid=$162.18
  [RAW TICK] 14:22:47  TSLA    bid=$280.94
  [RAW TICK] 14:22:47  AAPL    bid=$236.24
  [RAW TICK] 14:22:47  MSTR    bid=$162.06
  [RAW TICK] 14:22:47  NVDA    bid=$907.03
  [RAW TICK] 14:22:47  TSLA    bid=$282.33

  [TAKE PROFIT] TSLA  cost=$273.1975  now=$282.3300  gain=+3.34%  selling 79.03351 shares
[PAPER FILL] 2026-06-01 14:22:47.474796 | SELL 79.03351 TSLA @ $282.33  |  Cash: $123,737.87
  [RAW TICK] 14:22:47  MSTR    bid=$162.02
  [RAW TICK] 14:22:47  NVDA    bid=$907.09
  [RAW TICK] 14:22:47  COIN    bid=$139.81
  [RAW TICK] 14:22:47  NVDA    bid=$907.21
  [RAW TICK] 14:22:47  NVDA    bid=$907.21
  [RAW TICK] 14:22:47  TSLA    bid=$282.34
  [RAW TICK] 14:22:47  TSLA    bid=$282.28
  [RAW TICK] 14:22:47  COIN    bid=$139.76
  [RAW TICK] 14:22:47  COIN    bid=$139.5
  [RAW TICK] 14:22:47  TSLA    bid=$282.21
  [RAW TICK] 14:22:47  MSTR    bid=$162.09
  [RAW TICK] 14:22:47  MSTR    bid=$161.73
  [RAW TICK] 14:22:48  NVDA    bid=$907.22
  [RAW TICK] 14:22:48  AAPL    bid=$236.32
  [RAW TICK] 14:22:48  NVDA    bid=$907.36
  [RAW TICK] 14:22:48  MSTR    bid=$161.78
  [RAW TICK] 14:22:48  AAPL    bid=$236.48
  [RAW TICK] 14:22:48  NVDA    bid=$907.46
  [RAW TICK] 14:22:48  AAPL    bid=$236.71
  [RAW TICK] 14:22:48  AAPL    bid=$236.29
  [RAW TICK] 14:22:48  TSLA    bid=$283.34
  [RAW TICK] 14:22:48  NVDA    bid=$907.49
  [RAW TICK] 14:22:48  COIN    bid=$139.39
  [RAW TICK] 14:22:48  TSLA    bid=$283.39
  [RAW TICK] 14:22:48  MSTR    bid=$161.66
  [RAW TICK] 14:22:48  TSLA    bid=$283.25
  [RAW TICK] 14:22:48  MSTR    bid=$161.8
  [RAW TICK] 14:22:48  AAPL    bid=$236.12
  [RAW TICK] 14:22:48  NVDA    bid=$907.63
  [RAW TICK] 14:22:48  TSLA    bid=$283.43
  [RAW TICK] 14:22:48  AAPL    bid=$236.41
  [RAW TICK] 14:22:48  MSTR    bid=$161.59
  [RAW TICK] 14:22:48  NVDA    bid=$907.7
  [RAW TICK] 14:22:48  AAPL    bid=$236.15
  [RAW TICK] 14:22:48  MSTR    bid=$163.03
  [RAW TICK] 14:22:48  MSTR    bid=$163.02
  [RAW TICK] 14:22:49  AAPL    bid=$235.93
  [RAW TICK] 14:22:49  TSLA    bid=$283.41
  [RAW TICK] 14:22:49  TSLA    bid=$283.57
  [RAW TICK] 14:22:49  AAPL    bid=$235.83
  [RAW TICK] 14:22:49  MSTR    bid=$163.28
  [RAW TICK] 14:22:49  AAPL    bid=$235.72
  [RAW TICK] 14:22:49  NVDA    bid=$907.81
  [RAW TICK] 14:22:49  AAPL    bid=$235.94
  [RAW TICK] 14:22:49  NVDA    bid=$907.44
  [RAW TICK] 14:22:49  NVDA    bid=$907.41
  [RAW TICK] 14:22:49  NVDA    bid=$907.29
  [RAW TICK] 14:22:49  TSLA    bid=$283.95
  [RAW TICK] 14:22:49  AAPL    bid=$235.69
  [RAW TICK] 14:22:49  AAPL    bid=$235.83
  [RAW TICK] 14:22:49  TSLA    bid=$283.92
  [RAW TICK] 14:22:49  TSLA    bid=$283.9
  [RAW TICK] 14:22:49  NVDA    bid=$907.34
  [RAW TICK] 14:22:49  COIN    bid=$139.12
  [RAW TICK] 14:22:49  NVDA    bid=$906.97
  [RAW TICK] 14:22:49  TSLA    bid=$283.74
  [RAW TICK] 14:22:49  AAPL    bid=$235.99
  [RAW TICK] 14:22:49  NVDA    bid=$907.11
  [RAW TICK] 14:22:49  MSTR    bid=$163.45
  [RAW TICK] 14:22:49  NVDA    bid=$907.06
  [RAW TICK] 14:22:50  COIN    bid=$139.26
  [RAW TICK] 14:22:50  AAPL    bid=$235.8
  [RAW TICK] 14:22:50  AAPL    bid=$235.54
  [RAW TICK] 14:22:50  TSLA    bid=$283.89
  [RAW TICK] 14:22:50  TSLA    bid=$283.68
  [RAW TICK] 14:22:50  AAPL    bid=$235.23
  [RAW TICK] 14:22:50  TSLA    bid=$283.87
  [RAW TICK] 14:22:50  AAPL    bid=$234.94
  [RAW TICK] 14:22:50  AAPL    bid=$234.9
  [RAW TICK] 14:22:50  TSLA    bid=$283.89
  [RAW TICK] 14:22:50  TSLA    bid=$283.86
  [RAW TICK] 14:22:50  NVDA    bid=$907.14
  [RAW TICK] 14:22:50  COIN    bid=$139.18
  [RAW TICK] 14:22:50  AAPL    bid=$234.63
  [RAW TICK] 14:22:50  MSTR    bid=$163.41
  [RAW TICK] 14:22:50  NVDA    bid=$907.13
  [RAW TICK] 14:22:50  NVDA    bid=$907.2
  [RAW TICK] 14:22:50  NVDA    bid=$907.22
  [RAW TICK] 14:22:50  NVDA    bid=$907.28
  [RAW TICK] 14:22:50  MSTR    bid=$163.34
  [RAW TICK] 14:22:50  NVDA    bid=$907.42
  [RAW TICK] 14:22:50  TSLA    bid=$283.99
  [RAW TICK] 14:22:50  TSLA    bid=$284.15
  [RAW TICK] 14:22:50  COIN    bid=$139.2
  [RAW TICK] 14:22:51  MSTR    bid=$163.4
  [RAW TICK] 14:22:51  COIN    bid=$138.9
  [RAW TICK] 14:22:51  AAPL    bid=$234.59
  [RAW TICK] 14:22:51  TSLA    bid=$284.34
  [RAW TICK] 14:22:51  MSTR    bid=$163.56
  [RAW TICK] 14:22:51  COIN    bid=$139.02
  [RAW TICK] 14:22:51  NVDA    bid=$907.69
  [RAW TICK] 14:22:51  NVDA    bid=$907.59
  [RAW TICK] 14:22:51  NVDA    bid=$907.41
  [RAW TICK] 14:22:51  AAPL    bid=$234.48
  [RAW TICK] 14:22:51  AAPL    bid=$234.53
  [RAW TICK] 14:22:51  COIN    bid=$139.1
  [RAW TICK] 14:22:51  TSLA    bid=$284.24
  [RAW TICK] 14:22:51  TSLA    bid=$284.49
  [RAW TICK] 14:22:51  TSLA    bid=$284.61
  [RAW TICK] 14:22:51  MSTR    bid=$163.39
  [RAW TICK] 14:22:51  NVDA    bid=$907.47
  [RAW TICK] 14:22:51  COIN    bid=$138.72
  [RAW TICK] 14:22:51  NVDA    bid=$907.47
  [RAW TICK] 14:22:51  MSTR    bid=$163.21
  [RAW TICK] 14:22:51  AAPL    bid=$234.45
  [RAW TICK] 14:22:51  MSTR    bid=$163.12
  [RAW TICK] 14:22:51  AAPL    bid=$234.38
  [RAW TICK] 14:22:51  AAPL    bid=$234.48
  [RAW TICK] 14:22:52  NVDA    bid=$907.68
  [RAW TICK] 14:22:52  MSTR    bid=$163.19
  [RAW TICK] 14:22:52  AAPL    bid=$235.39
  [RAW TICK] 14:22:52  AAPL    bid=$235.4
  [RAW TICK] 14:22:52  COIN    bid=$138.73
  [RAW TICK] 14:22:52  NVDA    bid=$907.62
  [RAW TICK] 14:22:52  MSTR    bid=$163.21
  [RAW TICK] 14:22:52  MSTR    bid=$163.14
  [RAW TICK] 14:22:52  AAPL    bid=$235.22
  [RAW TICK] 14:22:52  COIN    bid=$138.66
  [RAW TICK] 14:22:52  MSTR    bid=$163.03
  [RAW TICK] 14:22:52  NVDA    bid=$907.67
  [RAW TICK] 14:22:52  COIN    bid=$138.83
  [RAW TICK] 14:22:52  COIN    bid=$138.64
  [RAW TICK] 14:22:52  NVDA    bid=$907.39
  [RAW TICK] 14:22:52  NVDA    bid=$907.48
  [RAW TICK] 14:22:52  COIN    bid=$138.62
  [RAW TICK] 14:22:52  MSTR    bid=$163.05
  [RAW TICK] 14:22:52  TSLA    bid=$284.69
  [RAW TICK] 14:22:52  TSLA    bid=$284.79
  [RAW TICK] 14:22:52  NVDA    bid=$907.44
  [RAW TICK] 14:22:52  TSLA    bid=$284.81
  [RAW TICK] 14:22:52  AAPL    bid=$235.41
  [RAW TICK] 14:22:52  NVDA    bid=$907.59
  [RAW TICK] 14:22:53  COIN    bid=$138.43
  [RAW TICK] 14:22:53  MSTR    bid=$163.04
  [RAW TICK] 14:22:53  MSTR    bid=$163.05
  [RAW TICK] 14:22:53  AAPL    bid=$235.27
  [RAW TICK] 14:22:53  MSTR    bid=$163.3
  [RAW TICK] 14:22:53  AAPL    bid=$235.39
  [RAW TICK] 14:22:53  COIN    bid=$138.54
  [RAW TICK] 14:22:53  TSLA    bid=$284.74
  [RAW TICK] 14:22:53  AAPL    bid=$235.51
  [RAW TICK] 14:22:53  MSTR    bid=$163.39
  [RAW TICK] 14:22:53  COIN    bid=$138.74
  [RAW TICK] 14:22:53  COIN    bid=$138.61
  [RAW TICK] 14:22:53  NVDA    bid=$907.83
  [RAW TICK] 14:22:53  COIN    bid=$138.79
  [RAW TICK] 14:22:53  NVDA    bid=$907.7
  [RAW TICK] 14:22:53  COIN    bid=$138.74
  [RAW TICK] 14:22:53  AAPL    bid=$235.45
  [RAW TICK] 14:22:53  COIN    bid=$138.63
  [RAW TICK] 14:22:53  NVDA    bid=$907.69
  [RAW TICK] 14:22:53  TSLA    bid=$285.05
  [RAW TICK] 14:22:53  NVDA    bid=$907.67
  [RAW TICK] 14:22:53  AAPL    bid=$235.4
  [RAW TICK] 14:22:53  MSTR    bid=$163.47
  [RAW TICK] 14:22:53  MSTR    bid=$163.59
  [RAW TICK] 14:22:54  COIN    bid=$138.61
  [RAW TICK] 14:22:54  AAPL    bid=$235.41
  [RAW TICK] 14:22:54  TSLA    bid=$285.16
  [RAW TICK] 14:22:54  AAPL    bid=$235.57
  [RAW TICK] 14:22:54  MSTR    bid=$163.46
  [RAW TICK] 14:22:54  AAPL    bid=$235.45
  [RAW TICK] 14:22:54  TSLA    bid=$285.1
  [RAW TICK] 14:22:54  NVDA    bid=$907.58
  [RAW TICK] 14:22:54  AAPL    bid=$235.46
  [RAW TICK] 14:22:54  MSTR    bid=$163.34
  [RAW TICK] 14:22:54  AAPL    bid=$235.26
  [RAW TICK] 14:22:54  MSTR    bid=$163.31
  [RAW TICK] 14:22:54  MSTR    bid=$163.39
  [RAW TICK] 14:22:54  AAPL    bid=$235.01
  [RAW TICK] 14:22:54  TSLA    bid=$285.21
  [RAW TICK] 14:22:54  MSTR    bid=$163.3
  [RAW TICK] 14:22:54  AAPL    bid=$235.19
  [RAW TICK] 14:22:54  TSLA    bid=$285.07
  [RAW TICK] 14:22:54  NVDA    bid=$907.89
  [RAW TICK] 14:22:54  MSTR    bid=$163.18
  [RAW TICK] 14:22:54  COIN    bid=$138.72
  [RAW TICK] 14:22:54  COIN    bid=$138.79
  [RAW TICK] 14:22:54  NVDA    bid=$907.82
  [RAW TICK] 14:22:54  AAPL    bid=$235.07
  [RAW TICK] 14:22:55  NVDA    bid=$907.94
  [RAW TICK] 14:22:55  COIN    bid=$138.78
  [RAW TICK] 14:22:55  TSLA    bid=$284.98
  [RAW TICK] 14:22:55  NVDA    bid=$908.17
  [RAW TICK] 14:22:55  NVDA    bid=$908.04
  [RAW TICK] 14:22:55  TSLA    bid=$285.1
  [RAW TICK] 14:22:55  MSTR    bid=$163.39
  [RAW TICK] 14:22:55  COIN    bid=$138.79
  [RAW TICK] 14:22:55  NVDA    bid=$908.16
  [RAW TICK] 14:22:55  MSTR    bid=$163.62
  [RAW TICK] 14:22:55  NVDA    bid=$908.08
  [RAW TICK] 14:22:55  MSTR    bid=$163.72
  [RAW TICK] 14:22:55  TSLA    bid=$285.04
  [RAW TICK] 14:22:55  MSTR    bid=$163.76
  [RAW TICK] 14:22:55  NVDA    bid=$908.09
  [RAW TICK] 14:22:55  MSTR    bid=$163.68
  [RAW TICK] 14:22:55  TSLA    bid=$285.18
  [RAW TICK] 14:22:55  MSTR    bid=$163.84
  [RAW TICK] 14:22:55  AAPL    bid=$234.87
  [RAW TICK] 14:22:55  MSTR    bid=$163.86
  [RAW TICK] 14:22:55  NVDA    bid=$907.94
  [RAW TICK] 14:22:55  MSTR    bid=$163.78
  [RAW TICK] 14:22:55  TSLA    bid=$285.06
  [RAW TICK] 14:22:56  COIN    bid=$138.71
  [RAW TICK] 14:22:56  COIN    bid=$138.61
  [RAW TICK] 14:22:56  MSTR    bid=$163.38
  [RAW TICK] 14:22:56  COIN    bid=$138.59
  [RAW TICK] 14:22:56  MSTR    bid=$163.25
  [RAW TICK] 14:22:56  TSLA    bid=$285.13
  [RAW TICK] 14:22:56  NVDA    bid=$907.87
  [RAW TICK] 14:22:56  AAPL    bid=$235.11
  [RAW TICK] 14:22:56  NVDA    bid=$907.8
  [RAW TICK] 14:22:56  COIN    bid=$138.67
  [RAW TICK] 14:22:56  AAPL    bid=$235.04
  [RAW TICK] 14:22:56  AAPL    bid=$234.92
  [RAW TICK] 14:22:56  NVDA    bid=$907.93
  [RAW TICK] 14:22:56  MSTR    bid=$163.53
  [RAW TICK] 14:22:56  NVDA    bid=$907.79
  [RAW TICK] 14:22:56  AAPL    bid=$235.09
  [RAW TICK] 14:22:56  NVDA    bid=$907.66
  [RAW TICK] 14:22:56  TSLA    bid=$285.01
  [RAW TICK] 14:22:56  MSTR    bid=$163.45
  [RAW TICK] 14:22:56  TSLA    bid=$285.03
  [RAW TICK] 14:22:56  COIN    bid=$140.16
  [RAW TICK] 14:22:56  TSLA    bid=$284.96
  [RAW TICK] 14:22:56  AAPL    bid=$235.18
  [RAW TICK] 14:22:56  TSLA    bid=$284.93
  [RAW TICK] 14:22:57  NVDA    bid=$907.83
  [RAW TICK] 14:22:57  COIN    bid=$140.08
  [RAW TICK] 14:22:57  NVDA    bid=$907.96
  [RAW TICK] 14:22:57  COIN    bid=$140.2
  [RAW TICK] 14:22:57  TSLA    bid=$284.69
  [RAW TICK] 14:22:57  TSLA    bid=$284.62
  [RAW TICK] 14:22:57  COIN    bid=$140.33
  [RAW TICK] 14:22:57  AAPL    bid=$235.28
  [RAW TICK] 14:22:57  NVDA    bid=$907.86
  [RAW TICK] 14:22:57  NVDA    bid=$907.75
  [RAW TICK] 14:22:57  TSLA    bid=$284.8
  [RAW TICK] 14:22:57  MSTR    bid=$163.71
  [RAW TICK] 14:22:57  COIN    bid=$140.34
  [RAW TICK] 14:22:57  AAPL    bid=$235.59
  [RAW TICK] 14:22:57  COIN    bid=$140.46
  [RAW TICK] 14:22:57  MSTR    bid=$163.64
  [RAW TICK] 14:22:57  TSLA    bid=$284.72
  [RAW TICK] 14:22:57  COIN    bid=$140.6
  [RAW TICK] 14:22:57  MSTR    bid=$163.61
  [RAW TICK] 14:22:57  NVDA    bid=$907.67
  [RAW TICK] 14:22:57  AAPL    bid=$235.43
  [RAW TICK] 14:22:57  NVDA    bid=$907.69
  [RAW TICK] 14:22:57  NVDA    bid=$907.62
  [RAW TICK] 14:22:58  NVDA    bid=$907.57
  [RAW TICK] 14:22:58  COIN    bid=$140.61
  [RAW TICK] 14:22:58  MSTR    bid=$163.51
  [RAW TICK] 14:22:58  TSLA    bid=$284.57
  [RAW TICK] 14:22:58  AAPL    bid=$235.33
  [RAW TICK] 14:22:58  MSTR    bid=$163.44
  [RAW TICK] 14:22:58  NVDA    bid=$907.81
  [RAW TICK] 14:22:58  NVDA    bid=$908.11
  [RAW TICK] 14:22:58  AAPL    bid=$235.36
  [RAW TICK] 14:22:58  AAPL    bid=$235.39
  [RAW TICK] 14:22:58  MSTR    bid=$163.33
  [RAW TICK] 14:22:58  NVDA    bid=$908.07
  [RAW TICK] 14:22:58  NVDA    bid=$908.34
  [RAW TICK] 14:22:58  AAPL    bid=$235.41
  [RAW TICK] 14:22:58  NVDA    bid=$908.31
  [RAW TICK] 14:22:58  MSTR    bid=$163.55
  [RAW TICK] 14:22:58  MSTR    bid=$163.44
  [RAW TICK] 14:22:58  MSTR    bid=$163.18
  [RAW TICK] 14:22:58  TSLA    bid=$284.45
  [RAW TICK] 14:22:58  AAPL    bid=$235.33
  [RAW TICK] 14:22:58  TSLA    bid=$284.22
  [RAW TICK] 14:22:58  MSTR    bid=$163.25
  [RAW TICK] 14:22:58  NVDA    bid=$908.66

  [THRESHOLD TRIP] NVDA  bid=$908.66  band=$908.42  (mean=907.92, sigma=0.2489, breach=2.96σ)
  [AUTO BUY] Gemini disabled — buying on sigma breach.
  [PAPER RISK CHECK]  balance=$123,737.87  budget(10%)=$12,373.79  → 13.61762 shares of NVDA  (~$12,373.79)
[PAPER FILL] 2026-06-01 14:22:58.950507 | BUY 13.61762 NVDA @ $908.66  |  Cash: $111,364.08
  [RAW TICK] 14:22:58  TSLA    bid=$284.09
  [RAW TICK] 14:22:59  COIN    bid=$140.39
  [RAW TICK] 14:22:59  NVDA    bid=$908.48
  [RAW TICK] 14:22:59  COIN    bid=$140.19
  [RAW TICK] 14:22:59  TSLA    bid=$284.08
  [RAW TICK] 14:22:59  AAPL    bid=$235.33
  [RAW TICK] 14:22:59  TSLA    bid=$283.95
  [RAW TICK] 14:22:59  COIN    bid=$139.77
  [RAW TICK] 14:22:59  TSLA    bid=$283.97
  [RAW TICK] 14:22:59  COIN    bid=$139.85
  [RAW TICK] 14:22:59  AAPL    bid=$235.48
  [RAW TICK] 14:22:59  MSTR    bid=$163.32
  [RAW TICK] 14:22:59  AAPL    bid=$235.67
  [RAW TICK] 14:22:59  TSLA    bid=$284.05
  [RAW TICK] 14:22:59  NVDA    bid=$908.42
  [RAW TICK] 14:22:59  MSTR    bid=$163.39
  [RAW TICK] 14:22:59  MSTR    bid=$163.43
  [RAW TICK] 14:22:59  NVDA    bid=$908.38
  [RAW TICK] 14:22:59  TSLA    bid=$284.26
  [RAW TICK] 14:22:59  COIN    bid=$139.84
  [RAW TICK] 14:22:59  AAPL    bid=$235.66
  [RAW TICK] 14:22:59  TSLA    bid=$284.39
  [RAW TICK] 14:22:59  AAPL    bid=$235.79
  [RAW TICK] 14:22:59  TSLA    bid=$284.57
  [RAW TICK] 14:22:59  COIN    bid=$139.87
  [RAW TICK] 14:23:00  AAPL    bid=$235.99
  [RAW TICK] 14:23:00  TSLA    bid=$284.5
  [RAW TICK] 14:23:00  COIN    bid=$139.92
  [RAW TICK] 14:23:00  TSLA    bid=$284.3
  [RAW TICK] 14:23:00  AAPL    bid=$235.93
  [RAW TICK] 14:23:00  COIN    bid=$139.92
  [RAW TICK] 14:23:00  MSTR    bid=$163.21
  [RAW TICK] 14:23:00  MSTR    bid=$163.3
  [RAW TICK] 14:23:00  COIN    bid=$139.8
  [RAW TICK] 14:23:00  MSTR    bid=$162.94
  [RAW TICK] 14:23:00  AAPL    bid=$236.18
  [RAW TICK] 14:23:00  COIN    bid=$140.08
  [RAW TICK] 14:23:00  MSTR    bid=$162.78
  [RAW TICK] 14:23:00  TSLA    bid=$284.11
  [RAW TICK] 14:23:00  NVDA    bid=$909.4
  [RAW TICK] 14:23:00  TSLA    bid=$284.07
  [RAW TICK] 14:23:00  NVDA    bid=$909.41
  [RAW TICK] 14:23:00  MSTR    bid=$162.89
  [RAW TICK] 14:23:00  TSLA    bid=$284.3
  [RAW TICK] 14:23:00  NVDA    bid=$909.45
  [RAW TICK] 14:23:00  MSTR    bid=$162.87
  [RAW TICK] 14:23:00  AAPL    bid=$236.25
  [RAW TICK] 14:23:00  NVDA    bid=$909.58
  [RAW TICK] 14:23:00  NVDA    bid=$909.73
  [RAW TICK] 14:23:01  TSLA    bid=$284.64
  [RAW TICK] 14:23:01  COIN    bid=$140.16
  [RAW TICK] 14:23:01  COIN    bid=$139.98
  [RAW TICK] 14:23:01  COIN    bid=$139.93
  [RAW TICK] 14:23:01  TSLA    bid=$284.66
